Date,Stock name,Open,High,Low,Close*,Adj Close**,Volume,average volume per stock,Higher or lower then average volume,Volume avg,higher closing,higher closing 0 or 1,volatility,Volitity (1 or 0),mv50,Higher MV50,Higher than MVA50,MV100,Higher MVA100,Higher than MVA100,EMA 50,Higher then EMVA,Higher than EMVA 1
43635.00,Apple,49.92,49.97,49.33,49.47,48.64,84496800.00,130957538.35,No,0,No,0,Yes,1,48.57,Yes,1,47.00,Yes,1,47.37,No,0
43636.00,Apple,50.09,50.15,49.51,49.87,49.03,86056000.00,130957538.35,No,0,No,0,Yes,1,48.57,Yes,1,47.11,Yes,1,47.46,No,0
43637.00,Apple,49.70,50.21,49.54,49.70,48.86,191202400.00,130957538.35,Yes,1,No,0,Yes,1,48.57,Yes,1,47.21,Yes,1,47.54,No,0
43640.00,Apple,49.64,50.04,49.54,49.65,48.81,72881600.00,130957538.35,No,0,Yes,1,Yes,1,48.56,Yes,1,47.32,Yes,1,47.63,No,0
43641.00,Apple,49.61,49.82,48.82,48.89,48.07,84281200.00,130957538.35,No,0,No,0,Yes,1,48.55,Yes,1,47.40,Yes,1,47.71,No,0
43642.00,Apple,49.44,50.25,49.34,49.95,49.11,104270000.00,130957538.35,No,0,Yes,1,Yes,1,48.55,Yes,1,47.48,Yes,1,47.79,No,0
43643.00,Apple,50.07,50.39,49.89,49.94,49.10,83598800.00,130957538.35,No,0,No,0,Yes,1,48.55,Yes,1,47.56,Yes,1,47.83,No,0
43644.00,Apple,49.67,49.88,49.26,49.48,48.65,124442400.00,130957538.35,No,0,No,0,Yes,1,48.53,Yes,1,47.63,Yes,1,47.91,No,0
43647.00,Apple,50.79,51.12,50.16,50.39,49.54,109012000.00,130957538.35,No,0,No,0,Yes,1,48.51,Yes,1,47.70,Yes,1,47.99,No,0
43648.00,Apple,50.35,50.78,50.34,50.68,49.83,67740800.00,130957538.35,No,0,Yes,1,Yes,1,48.51,Yes,1,47.77,Yes,1,48.05,No,0
43649.00,Apple,50.82,51.11,50.67,51.10,50.25,45448000.00,130957538.35,No,0,Yes,1,Yes,1,48.49,Yes,1,47.85,Yes,1,48.14,No,0
43651.00,Apple,50.84,51.27,50.73,51.06,50.20,69062000.00,130957538.35,No,0,Yes,1,Yes,1,48.48,Yes,1,47.94,Yes,1,48.24,No,0
43654.00,Apple,50.20,50.35,49.60,50.01,49.17,101354400.00,130957538.35,No,0,No,0,Yes,1,48.45,Yes,1,48.02,Yes,1,48.35,No,0
43655.00,Apple,49.80,50.38,49.70,50.31,49.47,82312000.00,130957538.35,No,0,Yes,1,Yes,1,48.43,Yes,1,48.09,Yes,1,48.46,No,0
43656.00,Apple,50.46,50.93,50.39,50.81,49.96,71588400.00,130957538.35,No,0,Yes,1,Yes,1,48.43,Yes,1,48.17,Yes,1,48.52,No,0
43657.00,Apple,50.83,51.10,50.43,50.44,49.59,80767200.00,130957538.35,No,0,No,0,Yes,1,48.43,Yes,1,48.25,Yes,1,48.59,No,0
43658.00,Apple,50.61,51.00,50.55,50.83,49.97,70380800.00,130957538.35,No,0,Yes,1,Yes,1,48.40,Yes,1,48.33,Yes,1,48.68,No,0
43661.00,Apple,51.02,51.47,51.00,51.30,50.44,67789600.00,130957538.35,No,0,Yes,1,Yes,1,48.38,Yes,1,48.42,Yes,1,48.75,No,0
43662.00,Apple,51.15,51.53,50.88,51.13,50.27,67467200.00,130957538.35,No,0,No,0,Yes,1,48.34,Yes,1,48.50,Yes,1,48.83,No,0
43663.00,Apple,51.01,51.27,50.82,50.84,49.99,56430000.00,130957538.35,No,0,No,0,Yes,1,48.32,Yes,1,48.58,Yes,1,48.92,No,0
43664.00,Apple,51.00,51.47,50.93,51.42,50.55,74162400.00,130957538.35,No,0,Yes,1,Yes,1,48.33,Yes,1,48.66,Yes,1,49.01,No,0
43665.00,Apple,51.45,51.63,50.59,50.65,49.80,83717200.00,130957538.35,No,0,No,0,Yes,1,48.33,Yes,1,48.73,Yes,1,49.08,No,0
43668.00,Apple,50.91,51.81,50.90,51.81,50.94,89111600.00,130957538.35,No,0,Yes,1,Yes,1,48.36,Yes,1,48.82,Yes,1,49.17,No,0
43669.00,Apple,52.12,52.23,51.82,52.21,51.34,73420800.00,130957538.35,No,0,Yes,1,Yes,1,48.42,Yes,1,48.90,Yes,1,49.23,No,0
43670.00,Apple,51.92,52.29,51.79,52.17,51.29,59966400.00,130957538.35,No,0,Yes,1,Yes,1,48.53,Yes,1,48.99,Yes,1,49.33,No,0
43671.00,Apple,52.22,52.31,51.68,51.76,50.89,55638400.00,130957538.35,No,0,No,0,Yes,1,48.62,Yes,1,49.07,Yes,1,49.45,No,0
43672.00,Apple,51.87,52.43,51.79,51.94,51.07,70475600.00,130957538.35,No,0,Yes,1,Yes,1,48.71,Yes,1,49.15,Yes,1,49.55,No,0
43675.00,Apple,52.12,52.66,52.11,52.42,51.54,86693600.00,130957538.35,No,0,Yes,1,Yes,1,48.81,Yes,1,49.24,Yes,1,49.64,No,0
43676.00,Apple,52.19,52.54,51.83,52.20,51.32,135742800.00,130957538.35,Yes,1,Yes,1,Yes,1,48.91,Yes,1,49.32,Yes,1,49.73,No,0
43677.00,Apple,54.11,55.34,52.83,53.26,52.37,277125600.00,130957538.35,Yes,1,No,0,Yes,1,49.06,Yes,1,49.42,Yes,1,49.83,No,0
43678.00,Apple,53.48,54.51,51.69,52.11,51.24,216071600.00,130957538.35,Yes,1,No,0,Yes,1,49.16,Yes,1,49.51,Yes,1,49.93,No,0
43679.00,Apple,51.38,51.61,50.41,51.01,50.15,163448400.00,130957538.35,Yes,1,No,0,Yes,1,49.27,Yes,1,49.57,Yes,1,50.06,No,0
43682.00,Apple,49.50,49.66,48.15,48.34,47.53,209572000.00,130957538.35,Yes,1,No,0,Yes,1,49.34,No,0,49.60,No,0,50.14,Yes,1
43683.00,Apple,49.08,49.52,48.51,49.25,48.43,143299200.00,130957538.35,Yes,1,Yes,1,Yes,1,49.43,No,0,49.64,No,0,50.17,Yes,1
43684.00,Apple,48.85,49.89,48.46,49.76,48.93,133457600.00,130957538.35,Yes,1,Yes,1,Yes,1,49.53,Yes,1,49.68,Yes,1,50.10,Yes,1
43685.00,Apple,50.05,50.88,49.85,50.86,50.01,108038000.00,130957538.35,No,0,Yes,1,Yes,1,49.66,Yes,1,49.72,Yes,1,50.07,No,0
43686.00,Apple,50.33,50.69,49.82,50.25,49.59,98478800.00,130957538.35,No,0,No,0,Yes,1,49.78,Yes,1,49.76,Yes,1,50.05,No,0
43689.00,Apple,49.91,50.51,49.79,50.12,49.47,89927600.00,130957538.35,No,0,Yes,1,Yes,1,49.90,Yes,1,49.79,Yes,1,50.09,No,0
43690.00,Apple,50.26,53.04,50.12,52.24,51.56,188874000.00,130957538.35,Yes,1,Yes,1,Yes,1,50.08,Yes,1,49.84,Yes,1,50.09,No,0
43691.00,Apple,50.79,51.61,50.65,50.69,50.03,146189600.00,130957538.35,Yes,1,No,0,Yes,1,50.20,Yes,1,49.86,Yes,1,50.09,No,0
43692.00,Apple,50.87,51.29,49.92,50.44,49.78,108909600.00,130957538.35,No,0,No,0,Yes,1,50.29,Yes,1,49.89,Yes,1,50.18,No,0
43693.00,Apple,51.07,51.79,50.96,51.63,50.95,110481600.00,130957538.35,No,0,Yes,1,Yes,1,50.40,Yes,1,49.93,Yes,1,50.20,No,0
43696.00,Apple,52.66,53.18,52.51,52.59,51.90,97654400.00,130957538.35,No,0,No,0,Yes,1,50.50,Yes,1,49.99,Yes,1,50.21,No,0
43697.00,Apple,52.72,53.34,52.58,52.59,51.91,107537200.00,130957538.35,No,0,No,0,Yes,1,50.59,Yes,1,50.05,Yes,1,50.26,No,0
43698.00,Apple,53.25,53.41,52.90,53.16,52.47,86141600.00,130957538.35,No,0,No,0,Yes,1,50.68,Yes,1,50.11,Yes,1,50.35,No,0
43699.00,Apple,53.30,53.61,52.69,53.12,52.42,89014800.00,130957538.35,No,0,No,0,Yes,1,50.77,Yes,1,50.16,Yes,1,50.44,No,0
43700.00,Apple,52.36,53.01,50.25,50.66,50.00,187272000.00,130957538.35,Yes,1,No,0,Yes,1,50.81,No,0,50.19,Yes,1,50.55,No,0
43703.00,Apple,51.47,51.80,51.27,51.62,50.95,104174400.00,130957538.35,No,0,Yes,1,Yes,1,50.88,Yes,1,50.22,Yes,1,50.65,No,0
43704.00,Apple,51.97,52.14,50.88,51.04,50.38,103493200.00,130957538.35,No,0,No,0,Yes,1,50.93,Yes,1,50.25,Yes,1,50.65,No,0
43705.00,Apple,51.03,51.43,50.83,51.38,50.71,63755200.00,130957538.35,No,0,Yes,1,Yes,1,50.97,Yes,1,50.27,Yes,1,50.69,No,0
43706.00,Apple,52.13,52.33,51.67,52.25,51.57,83962000.00,130957538.35,No,0,Yes,1,Yes,1,51.02,Yes,1,50.30,Yes,1,50.70,No,0
43707.00,Apple,52.54,52.61,51.80,52.19,51.51,84573600.00,130957538.35,No,0,No,0,Yes,1,51.07,Yes,1,50.32,Yes,1,50.73,No,0
43711.00,Apple,51.61,51.75,51.06,51.43,50.76,80092000.00,130957538.35,No,0,No,0,Yes,1,51.11,Yes,1,50.34,Yes,1,50.79,No,0
43712.00,Apple,52.10,52.37,51.83,52.30,51.62,76752400.00,130957538.35,No,0,Yes,1,Yes,1,51.16,Yes,1,50.36,Yes,1,50.84,No,0
43713.00,Apple,53.00,53.49,52.88,53.32,52.63,95654800.00,130957538.35,No,0,Yes,1,Yes,1,51.25,Yes,1,50.39,Yes,1,50.87,No,0
43714.00,Apple,53.51,53.61,53.13,53.32,52.62,77449200.00,130957538.35,No,0,No,0,Yes,1,51.31,Yes,1,50.43,Yes,1,50.92,No,0
43717.00,Apple,53.71,54.11,52.77,53.54,52.85,109237600.00,130957538.35,No,0,No,0,Yes,1,51.39,Yes,1,50.47,Yes,1,51.02,No,0
43718.00,Apple,53.47,54.20,52.93,54.18,53.47,127111600.00,130957538.35,No,0,Yes,1,Yes,1,51.48,Yes,1,50.51,Yes,1,51.11,No,0
43719.00,Apple,54.52,55.93,54.43,55.90,55.17,177158400.00,130957538.35,Yes,1,Yes,1,Yes,1,51.59,Yes,1,50.56,Yes,1,51.20,No,0
43720.00,Apple,56.20,56.61,55.72,55.77,55.05,128906800.00,130957538.35,No,0,No,0,Yes,1,51.69,Yes,1,50.61,Yes,1,51.32,No,0
43721.00,Apple,55.00,55.20,54.26,54.69,53.98,159053200.00,130957538.35,Yes,1,No,0,Yes,1,51.76,Yes,1,50.65,Yes,1,51.50,No,0
43724.00,Apple,54.43,55.03,54.39,54.98,54.26,84632400.00,130957538.35,No,0,Yes,1,Yes,1,51.84,Yes,1,50.68,Yes,1,51.67,No,0
43725.00,Apple,54.99,55.21,54.78,55.18,54.46,73274800.00,130957538.35,No,0,Yes,1,Yes,1,51.95,Yes,1,50.71,Yes,1,51.78,No,0
43726.00,Apple,55.27,55.71,54.86,55.69,54.97,101360000.00,130957538.35,No,0,Yes,1,Yes,1,52.05,Yes,1,50.75,Yes,1,51.91,No,0
43727.00,Apple,55.50,55.94,55.09,55.24,54.52,88242400.00,130957538.35,No,0,No,0,Yes,1,52.14,Yes,1,50.80,Yes,1,52.04,No,0
43728.00,Apple,55.35,55.64,54.37,54.43,53.72,221652400.00,130957538.35,Yes,1,No,0,Yes,1,52.22,Yes,1,50.83,Yes,1,52.18,No,0
43731.00,Apple,54.74,54.96,54.41,54.68,53.97,76662000.00,130957538.35,No,0,No,0,Yes,1,52.30,Yes,1,50.87,Yes,1,52.30,No,0
43732.00,Apple,55.26,55.62,54.30,54.42,53.71,124763200.00,130957538.35,No,0,No,0,Yes,1,52.36,Yes,1,50.89,Yes,1,52.38,No,0
43733.00,Apple,54.64,55.38,54.29,55.26,54.54,87613600.00,130957538.35,No,0,Yes,1,Yes,1,52.44,Yes,1,50.92,Yes,1,52.47,No,0
43734.00,Apple,55.00,55.24,54.71,54.97,54.26,75334000.00,130957538.35,No,0,No,0,Yes,1,52.53,Yes,1,50.94,Yes,1,52.55,No,0
43735.00,Apple,55.14,55.24,54.32,54.71,53.99,101408000.00,130957538.35,No,0,No,0,Yes,1,52.59,Yes,1,50.97,Yes,1,52.66,No,0
43738.00,Apple,55.23,56.15,55.20,55.99,55.26,103909600.00,130957538.35,No,0,Yes,1,Yes,1,52.70,Yes,1,51.02,Yes,1,52.75,No,0
43739.00,Apple,56.27,57.06,56.05,56.15,55.42,139223200.00,130957538.35,Yes,1,No,0,Yes,1,52.79,Yes,1,51.08,Yes,1,52.82,No,0
43740.00,Apple,55.77,55.90,54.48,54.74,54.03,138449200.00,130957538.35,Yes,1,No,0,Yes,1,52.84,Yes,1,51.12,Yes,1,52.95,No,0
43741.00,Apple,54.61,55.24,53.78,55.21,54.49,114426000.00,130957538.35,No,0,Yes,1,Yes,1,52.90,Yes,1,51.18,Yes,1,53.07,No,0
43742.00,Apple,56.41,56.87,55.97,56.75,56.01,138478800.00,130957538.35,Yes,1,Yes,1,Yes,1,53.00,Yes,1,51.28,Yes,1,53.14,No,0
43745.00,Apple,56.57,57.48,56.46,56.77,56.03,122306000.00,130957538.35,No,0,Yes,1,Yes,1,53.09,Yes,1,51.38,Yes,1,53.22,No,0
43746.00,Apple,56.46,57.02,56.08,56.10,55.37,111820000.00,130957538.35,No,0,No,0,Yes,1,53.17,Yes,1,51.46,Yes,1,53.36,No,0
43747.00,Apple,56.76,56.95,56.41,56.76,56.02,74770400.00,130957538.35,No,0,No,0,Yes,1,53.26,Yes,1,51.56,Yes,1,53.49,No,0
43748.00,Apple,56.98,57.61,56.83,57.52,56.77,113013600.00,130957538.35,No,0,Yes,1,Yes,1,53.34,Yes,1,51.66,Yes,1,53.59,No,0
43749.00,Apple,58.24,59.41,58.08,59.05,58.28,166795600.00,130957538.35,Yes,1,Yes,1,Yes,1,53.48,Yes,1,51.79,Yes,1,53.72,No,0
43752.00,Apple,58.73,59.53,58.67,58.97,58.20,96427600.00,130957538.35,No,0,Yes,1,Yes,1,53.64,Yes,1,51.91,Yes,1,53.87,No,0
43753.00,Apple,59.10,59.41,58.72,58.83,58.06,87360000.00,130957538.35,No,0,No,0,Yes,1,53.85,Yes,1,52.05,Yes,1,54.07,No,0
43754.00,Apple,58.34,58.81,58.30,58.59,57.83,73903200.00,130957538.35,No,0,Yes,1,Yes,1,54.04,Yes,1,52.18,Yes,1,54.26,No,0
43755.00,Apple,58.77,59.04,58.38,58.82,58.06,67585200.00,130957538.35,No,0,Yes,1,Yes,1,54.22,Yes,1,52.32,Yes,1,54.44,No,0
43756.00,Apple,58.65,59.40,58.57,59.10,58.33,97433600.00,130957538.35,No,0,Yes,1,Yes,1,54.39,Yes,1,52.47,Yes,1,54.60,No,0
43759.00,Apple,59.38,60.25,59.33,60.13,59.35,87247200.00,130957538.35,No,0,Yes,1,Yes,1,54.58,Yes,1,52.63,Yes,1,54.77,No,0
43760.00,Apple,60.29,60.55,59.91,59.99,59.21,82293600.00,130957538.35,No,0,No,0,Yes,1,54.78,Yes,1,52.78,Yes,1,54.94,No,0
43761.00,Apple,60.53,60.81,60.31,60.80,60.00,75828800.00,130957538.35,No,0,Yes,1,Yes,1,54.95,Yes,1,52.95,Yes,1,55.14,No,0
43762.00,Apple,61.13,61.20,60.45,60.90,60.10,69275200.00,130957538.35,No,0,No,0,Yes,1,55.16,Yes,1,53.13,Yes,1,55.33,No,0
43763.00,Apple,60.79,61.68,60.72,61.65,60.84,73477200.00,130957538.35,No,0,Yes,1,Yes,1,55.38,Yes,1,53.29,Yes,1,55.55,No,0
43766.00,Apple,61.86,62.31,61.68,62.26,61.45,96572800.00,130957538.35,No,0,Yes,1,Yes,1,55.59,Yes,1,53.46,Yes,1,55.76,No,0
43767.00,Apple,62.24,62.44,60.64,60.82,60.03,142839600.00,130957538.35,Yes,1,No,0,Yes,1,55.76,Yes,1,53.60,Yes,1,55.99,No,0
43768.00,Apple,61.19,61.33,60.30,60.82,60.02,124522000.00,130957538.35,No,0,No,0,Yes,1,55.92,Yes,1,53.74,Yes,1,56.23,No,0
43769.00,Apple,61.81,62.29,59.32,62.19,61.38,139162000.00,130957538.35,Yes,1,Yes,1,Yes,1,56.10,Yes,1,53.88,Yes,1,56.41,No,0
43770.00,Apple,62.39,63.98,62.29,63.96,63.12,151125200.00,130957538.35,Yes,1,Yes,1,Yes,1,56.32,Yes,1,54.03,Yes,1,56.59,No,0
43773.00,Apple,64.33,64.46,63.85,64.38,63.54,103272000.00,130957538.35,No,0,Yes,1,Yes,1,56.59,Yes,1,54.19,Yes,1,56.81,No,0
43774.00,Apple,64.26,64.55,64.08,64.28,63.45,79897600.00,130957538.35,No,0,Yes,1,Yes,1,56.85,Yes,1,54.35,Yes,1,57.09,No,0
43775.00,Apple,64.19,64.37,63.84,64.31,63.47,75864400.00,130957538.35,No,0,Yes,1,Yes,1,57.11,Yes,1,54.51,Yes,1,57.37,No,0
43776.00,Apple,64.69,65.09,64.53,64.86,64.21,94940400.00,130957538.35,No,0,Yes,1,Yes,1,57.38,Yes,1,54.67,Yes,1,57.64,No,0
43777.00,Apple,64.67,65.11,64.21,65.04,64.38,69986400.00,130957538.35,No,0,Yes,1,Yes,1,57.64,Yes,1,54.83,Yes,1,57.91,No,0
43780.00,Apple,64.58,65.62,64.57,65.55,64.89,81821200.00,130957538.35,No,0,Yes,1,Yes,1,57.90,Yes,1,54.99,Yes,1,58.18,No,0
43781.00,Apple,65.39,65.70,65.23,65.49,64.83,87388800.00,130957538.35,No,0,Yes,1,Yes,1,58.19,Yes,1,55.14,Yes,1,58.45,No,0
43782.00,Apple,65.28,66.20,65.27,66.12,65.45,102734400.00,130957538.35,No,0,Yes,1,Yes,1,58.46,Yes,1,55.31,Yes,1,58.73,No,0
43783.00,Apple,65.94,66.22,65.53,65.66,65.00,89182800.00,130957538.35,No,0,No,0,Yes,1,58.71,Yes,1,55.47,Yes,1,58.99,No,0
43784.00,Apple,65.92,66.45,65.75,66.44,65.77,100206400.00,130957538.35,No,0,Yes,1,Yes,1,58.97,Yes,1,55.64,Yes,1,59.27,No,0
43787.00,Apple,66.45,66.86,66.06,66.78,66.10,86703200.00,130957538.35,No,0,Yes,1,Yes,1,59.24,Yes,1,55.81,Yes,1,59.52,No,0
43788.00,Apple,66.98,67.00,66.35,66.57,65.90,76167200.00,130957538.35,No,0,No,0,Yes,1,59.48,Yes,1,55.98,Yes,1,59.79,No,0
43789.00,Apple,66.39,66.52,65.10,65.80,65.14,106234400.00,130957538.35,No,0,No,0,Yes,1,59.68,Yes,1,56.14,Yes,1,60.07,No,0
43790.00,Apple,65.92,66.00,65.30,65.50,64.84,121395200.00,130957538.35,No,0,No,0,Yes,1,59.88,Yes,1,56.29,Yes,1,60.32,No,0
43791.00,Apple,65.65,65.80,65.21,65.45,64.79,65325200.00,130957538.35,No,0,No,0,Yes,1,60.09,Yes,1,56.44,Yes,1,60.54,No,0
43794.00,Apple,65.68,66.61,65.63,66.59,65.92,84020400.00,130957538.35,No,0,Yes,1,Yes,1,60.32,Yes,1,56.59,Yes,1,60.73,No,0
43795.00,Apple,66.74,66.79,65.63,66.07,65.41,105207600.00,130957538.35,No,0,No,0,Yes,1,60.54,Yes,1,56.74,Yes,1,60.92,No,0
43796.00,Apple,66.40,67.00,66.33,66.96,66.29,65235600.00,130957538.35,No,0,Yes,1,Yes,1,60.77,Yes,1,56.91,Yes,1,61.14,No,0
43798.00,Apple,66.65,67.00,66.48,66.81,66.14,46617600.00,130957538.35,No,0,Yes,1,Yes,1,61.00,Yes,1,57.08,Yes,1,61.33,No,0
43801.00,Apple,66.82,67.06,65.86,66.04,65.38,94487200.00,130957538.35,No,0,No,0,Yes,1,61.23,Yes,1,57.23,Yes,1,61.55,No,0
43802.00,Apple,64.58,64.88,64.07,64.86,64.21,114430400.00,130957538.35,No,0,Yes,1,Yes,1,61.44,Yes,1,57.38,Yes,1,61.76,No,0
43803.00,Apple,65.27,65.83,65.17,65.44,64.78,67181600.00,130957538.35,No,0,Yes,1,Yes,1,61.66,Yes,1,57.52,Yes,1,61.93,No,0
43804.00,Apple,65.95,66.47,65.68,66.40,65.73,74424400.00,130957538.35,No,0,Yes,1,Yes,1,61.88,Yes,1,57.67,Yes,1,62.04,No,0
43805.00,Apple,66.87,67.75,66.83,67.68,67.00,106075600.00,130957538.35,No,0,Yes,1,Yes,1,62.13,Yes,1,57.84,Yes,1,62.17,No,0
43808.00,Apple,67.50,67.70,66.23,66.73,66.06,128042400.00,130957538.35,No,0,No,0,Yes,1,62.37,Yes,1,58.00,Yes,1,62.34,No,0
43809.00,Apple,67.15,67.52,66.47,67.12,66.45,90420400.00,130957538.35,No,0,No,0,Yes,1,62.60,Yes,1,58.15,Yes,1,62.55,No,0
43810.00,Apple,67.20,67.78,67.13,67.69,67.01,78756800.00,130957538.35,No,0,Yes,1,Yes,1,62.83,Yes,1,58.32,Yes,1,62.71,No,0
43811.00,Apple,66.95,68.14,66.83,67.87,67.18,137310400.00,130957538.35,Yes,1,Yes,1,Yes,1,63.09,Yes,1,58.49,Yes,1,62.89,No,0
43812.00,Apple,67.87,68.83,67.73,68.79,68.10,133587600.00,130957538.35,Yes,1,Yes,1,Yes,1,63.36,Yes,1,58.65,Yes,1,63.07,No,0
43815.00,Apple,69.25,70.20,69.25,69.97,69.26,128186000.00,130957538.35,No,0,Yes,1,Yes,1,63.62,Yes,1,58.83,Yes,1,63.26,No,0
43816.00,Apple,69.89,70.44,69.70,70.10,69.40,114158400.00,130957538.35,No,0,Yes,1,Yes,1,63.89,Yes,1,59.01,Yes,1,63.48,No,0
43817.00,Apple,69.95,70.48,69.78,69.94,69.23,116028400.00,130957538.35,No,0,No,0,Yes,1,64.17,Yes,1,59.19,Yes,1,63.73,No,0
43818.00,Apple,69.88,70.30,69.74,70.01,69.30,98369200.00,130957538.35,No,0,Yes,1,Yes,1,64.43,Yes,1,59.37,Yes,1,63.98,No,0
43819.00,Apple,70.56,70.66,69.64,69.86,69.16,275978000.00,130957538.35,Yes,1,No,0,Yes,1,64.68,Yes,1,59.54,Yes,1,64.22,No,0
43822.00,Apple,70.13,71.06,70.09,71.00,70.29,98572000.00,130957538.35,No,0,Yes,1,Yes,1,64.92,Yes,1,59.72,Yes,1,64.44,No,0
43823.00,Apple,71.17,71.22,70.73,71.07,70.35,48478800.00,130957538.35,No,0,No,0,Yes,1,65.16,Yes,1,59.91,Yes,1,64.66,No,0
43825.00,Apple,71.21,72.50,71.18,72.48,71.75,93121200.00,130957538.35,No,0,Yes,1,Yes,1,65.43,Yes,1,60.13,Yes,1,64.90,No,0
43826.00,Apple,72.78,73.49,72.03,72.45,71.72,146266000.00,130957538.35,Yes,1,No,0,Yes,1,65.71,Yes,1,60.37,Yes,1,65.15,No,0
43829.00,Apple,72.37,73.17,71.31,72.88,72.15,144114400.00,130957538.35,Yes,1,Yes,1,Yes,1,65.99,Yes,1,60.60,Yes,1,65.43,No,0
43830.00,Apple,72.48,73.42,72.38,73.41,72.68,100805600.00,130957538.35,No,0,Yes,1,Yes,1,66.28,Yes,1,60.84,Yes,1,65.71,No,0
43832.00,Apple,74.06,75.15,73.80,75.09,74.33,135480400.00,130957538.35,Yes,1,Yes,1,Yes,1,66.58,Yes,1,61.08,Yes,1,65.99,No,0
43833.00,Apple,74.29,75.15,74.13,74.36,73.61,146322800.00,130957538.35,Yes,1,Yes,1,Yes,1,66.86,Yes,1,61.32,Yes,1,66.28,No,0
43836.00,Apple,73.45,74.99,73.19,74.95,74.20,118387200.00,130957538.35,No,0,Yes,1,Yes,1,67.15,Yes,1,61.57,Yes,1,66.63,No,0
43837.00,Apple,74.96,75.23,74.37,74.60,73.85,108872000.00,130957538.35,No,0,No,0,Yes,1,67.42,Yes,1,61.80,Yes,1,66.93,No,0
43838.00,Apple,74.29,76.11,74.29,75.80,75.04,132079200.00,130957538.35,Yes,1,Yes,1,Yes,1,67.70,Yes,1,62.05,Yes,1,67.24,No,0
43839.00,Apple,76.81,77.61,76.55,77.41,76.63,170108400.00,130957538.35,Yes,1,Yes,1,Yes,1,68.01,Yes,1,62.32,Yes,1,67.53,No,0
43840.00,Apple,77.65,78.17,77.06,77.58,76.80,140644800.00,130957538.35,Yes,1,No,0,Yes,1,68.34,Yes,1,62.58,Yes,1,67.86,No,0
43843.00,Apple,77.91,79.27,77.79,79.24,78.44,121532000.00,130957538.35,No,0,Yes,1,Yes,1,68.71,Yes,1,62.84,Yes,1,68.23,No,0
43844.00,Apple,79.18,79.39,78.04,78.17,77.39,161954400.00,130957538.35,Yes,1,No,0,Yes,1,69.03,Yes,1,63.10,Yes,1,68.60,No,0
43845.00,Apple,77.96,78.88,77.39,77.84,77.05,121923600.00,130957538.35,No,0,No,0,Yes,1,69.31,Yes,1,63.35,Yes,1,69.02,No,0
43846.00,Apple,78.40,78.93,78.02,78.81,78.02,108829200.00,130957538.35,No,0,Yes,1,Yes,1,69.60,Yes,1,63.60,Yes,1,69.37,No,0
43847.00,Apple,79.07,79.69,78.75,79.68,78.88,137816400.00,130957538.35,Yes,1,Yes,1,Yes,1,69.91,Yes,1,63.89,Yes,1,69.71,No,0
43851.00,Apple,79.30,79.76,79.00,79.14,78.35,110843200.00,130957538.35,No,0,No,0,Yes,1,70.20,Yes,1,64.17,Yes,1,70.06,No,0
43852.00,Apple,79.65,80.00,79.33,79.43,78.63,101832400.00,130957538.35,No,0,No,0,Yes,1,70.49,Yes,1,64.45,Yes,1,70.44,No,0
43853.00,Apple,79.48,79.89,78.91,79.81,79.01,104472000.00,130957538.35,No,0,Yes,1,Yes,1,70.79,Yes,1,64.74,Yes,1,70.78,No,0
43854.00,Apple,80.06,80.83,79.38,79.58,78.78,146537600.00,130957538.35,Yes,1,No,0,Yes,1,71.07,Yes,1,65.01,Yes,1,71.12,No,0
43857.00,Apple,77.52,77.94,76.22,77.24,76.46,161940000.00,130957538.35,Yes,1,No,0,Yes,1,71.30,Yes,1,65.26,Yes,1,71.46,No,0
43858.00,Apple,78.15,79.60,78.05,79.42,78.62,162234000.00,130957538.35,Yes,1,Yes,1,Yes,1,71.57,Yes,1,65.54,Yes,1,71.78,No,0
43859.00,Apple,81.11,81.96,80.35,81.09,80.27,216229200.00,130957538.35,Yes,1,No,0,Yes,1,71.88,Yes,1,65.83,Yes,1,71.99,No,0
43860.00,Apple,80.14,81.02,79.69,80.97,80.15,126743200.00,130957538.35,No,0,Yes,1,Yes,1,72.17,Yes,1,66.10,Yes,1,72.29,No,0
43861.00,Apple,80.23,80.67,77.07,77.38,76.60,199588400.00,130957538.35,Yes,1,No,0,Yes,1,72.38,Yes,1,66.34,Yes,1,72.63,No,0
43864.00,Apple,76.08,78.37,75.56,77.17,76.39,173985600.00,130957538.35,Yes,1,Yes,1,Yes,1,72.59,Yes,1,66.58,Yes,1,72.96,No,0
43865.00,Apple,78.83,79.91,78.41,79.71,78.91,136616400.00,130957538.35,Yes,1,Yes,1,Yes,1,72.87,Yes,1,66.84,Yes,1,73.13,No,0
43866.00,Apple,80.88,81.19,79.74,80.36,79.56,118826800.00,130957538.35,No,0,No,0,Yes,1,73.17,Yes,1,67.08,Yes,1,73.29,No,0
43867.00,Apple,80.64,81.31,80.07,81.30,80.49,105425600.00,130957538.35,No,0,Yes,1,Yes,1,73.49,Yes,1,67.34,Yes,1,73.54,No,0
43868.00,Apple,80.59,80.85,79.50,80.01,79.39,117684000.00,130957538.35,No,0,No,0,Yes,1,73.75,Yes,1,67.59,Yes,1,73.81,No,0
43871.00,Apple,78.55,80.39,78.46,80.39,79.77,109348800.00,130957538.35,No,0,Yes,1,Yes,1,74.04,Yes,1,67.84,Yes,1,74.10,No,0
